user_age,user_location,device_type,ad_category,time_of_day,historical_ctr,clicked
58,India,Mobile,Travel,Morning,0.034,0
45,UK,Desktop,Fashion,Night,0.0102,0
42,India,Desktop,Gaming,Night,0.1331,1
58,India,Desktop,Electronics,Afternoon,0.0295,0
55,India,Mobile,Finance,Evening,0.1111,0
57,USA,Mobile,Finance,Afternoon,0.0757,0
50,UK,Mobile,Gaming,Evening,0.143,0
33,India,Mobile,Education,Afternoon,0.0537,0
31,USA,Mobile,Fashion,Evening,0.0529,0
33,India,Mobile,Education,Evening,0.0807,0
62,India,Mobile,Gaming,Night,0.1388,1
36,Germany,Desktop,Electronics,Morning,0.0176,0
43,India,Mobile,Fashion,Afternoon,0.0365,0
45,Germany,Mobile,Finance,Evening,0.0932,0
52,Canada,Desktop,Travel,Night,0.0316,0
36,USA,Desktop,Gaming,Afternoon,0.1306,0
57,India,Mobile,Fashion,Evening,0.0338,0
33,Canada,Mobile,Electronics,Afternoon,0.0476,0
23,Australia,Desktop,Travel,Afternoon,0.0102,0
46,Canada,Mobile,Finance,Morning,0.079,0
44,USA,Desktop,Education,Evening,0.0667,0
51,India,Mobile,Electronics,Night,0.032,0
22,Australia,Desktop,Electronics,Night,0.0184,0
42,Australia,Mobile,Fashion,Night,0.0349,0
55,USA,Mobile,Fashion,Morning,0.0434,0
38,UK,Mobile,Electronics,Night,0.0322,0
65,India,Desktop,Travel,Night,0.0306,0
38,Australia,Mobile,Electronics,Evening,0.0543,0
18,USA,Mobile,Gaming,Evening,0.1645,0
43,USA,Mobile,Gaming,Afternoon,0.1359,1
32,Australia,Mobile,Finance,Night,0.0733,0
34,India,Mobile,Travel,Afternoon,0.0362,0
36,USA,Tablet,Fashion,Evening,0.0264,0
57,UK,Desktop,Finance,Evening,0.0746,0
25,India,Mobile,Finance,Night,0.1005,0
20,India,Desktop,Gaming,Night,0.1497,0
49,India,Mobile,Electronics,Afternoon,0.0287,0
61,India,Mobile,Gaming,Afternoon,0.1217,0
52,India,Mobile,Electronics,Evening,0.0363,0
24,India,Mobile,Gaming,Afternoon,0.1184,0
49,USA,Desktop,Electronics,Morning,0.0126,0
63,USA,Mobile,Fashion,Night,0.0247,0
45,USA,Mobile,Gaming,Evening,0.1601,0
54,Australia,Mobile,Finance,Evening,0.0882,0
44,USA,Mobile,Education,Afternoon,0.0535,0
46,USA,Mobile,Gaming,Morning,0.1555,0
47,Germany,Mobile,Education,Morning,0.0773,0
25,UK,Desktop,Travel,Night,0.0301,0
21,Canada,Tablet,Gaming,Night,0.1485,0
34,Australia,Mobile,Finance,Night,0.0891,0
58,India,Desktop,Travel,Evening,0.0272,0
18,India,Mobile,Finance,Night,0.1009,0
48,USA,Desktop,Education,Morning,0.0484,0
18,India,Desktop,Electronics,Evening,0.0326,0
61,India,Mobile,Electronics,Morning,0.0314,0
20,India,Mobile,Gaming,Evening,0.1503,0
25,Germany,Mobile,Gaming,Evening,0.1203,0
24,Germany,Desktop,Electronics,Morning,0.0391,0
44,UK,Mobile,Gaming,Night,0.151,0
39,India,Mobile,Travel,Night,0.0417,0
34,India,Mobile,Fashion,Afternoon,0.0214,0
21,India,Tablet,Electronics,Morning,0.0384,0
42,USA,Mobile,Fashion,Night,0.0452,0
23,India,Mobile,Travel,Afternoon,0.047,0
39,Canada,Mobile,Finance,Afternoon,0.1065,1
58,UK,Tablet,Education,Afternoon,0.0449,0
20,Canada,Desktop,Fashion,Night,0.0382,0
41,India,Mobile,Finance,Evening,0.0868,0
22,UK,Mobile,Gaming,Night,0.141,0
23,Australia,Tablet,Education,Evening,0.0522,0
22,USA,Tablet,Fashion,Afternoon,0.0391,0
63,USA,Tablet,Education,Morning,0.0632,0
62,USA,Mobile,Travel,Night,0.0245,1
33,USA,Mobile,Finance,Evening,0.1053,0
46,Germany,Desktop,Electronics,Afternoon,0.0169,0
51,India,Mobile,Education,Afternoon,0.0732,0
34,UK,Mobile,Finance,Night,0.0843,0
20,Germany,Mobile,Fashion,Afternoon,0.042,0
36,India,Desktop,Gaming,Morning,0.1184,0
35,India,Desktop,Education,Afternoon,0.0508,0
38,India,Mobile,Finance,Morning,0.0846,0
26,USA,Tablet,Electronics,Morning,0.0134,0
60,USA,Mobile,Fashion,Night,0.0391,0
51,USA,Mobile,Finance,Evening,0.0786,0
19,UK,Mobile,Fashion,Night,0.0235,0
26,Australia,Mobile,Education,Morning,0.055,0
46,USA,Desktop,Fashion,Night,0.0135,0
18,Germany,Mobile,Electronics,Morning,0.0352,0
35,India,Mobile,Travel,Morning,0.0319,0
30,USA,Mobile,Finance,Afternoon,0.109,0
31,Germany,Mobile,Fashion,Evening,0.0535,0
22,India,Mobile,Gaming,Afternoon,0.1211,0
30,UK,Mobile,Finance,Morning,0.0729,0
45,India,Desktop,Electronics,Evening,0.0323,0
63,USA,Mobile,Fashion,Afternoon,0.0442,0
28,UK,Mobile,Gaming,Night,0.1251,0
29,UK,Mobile,Gaming,Evening,0.1293,0
59,Australia,Mobile,Gaming,Evening,0.1459,0
25,Germany,Desktop,Education,Afternoon,0.0552,0
30,India,Tablet,Gaming,Morning,0.1154,0
39,India,Mobile,Finance,Night,0.0858,0
27,USA,Mobile,Gaming,Evening,0.1383,0
23,India,Tablet,Fashion,Afternoon,0.022,0
27,Australia,Mobile,Finance,Evening,0.1035,0
60,Canada,Desktop,Travel,Evening,0.0418,0
37,USA,Desktop,Travel,Morning,0.0332,0
36,USA,Mobile,Education,Morning,0.0669,0
31,Germany,Mobile,Electronics,Morning,0.0306,1
46,USA,Mobile,Electronics,Evening,0.0283,0
20,India,Mobile,Finance,Afternoon,0.0828,0
43,India,Mobile,Travel,Evening,0.0525,0
24,Australia,Desktop,Travel,Afternoon,0.0167,0
64,Germany,Mobile,Finance,Afternoon,0.0948,0
48,USA,Mobile,Finance,Evening,0.101,0
32,USA,Mobile,Travel,Afternoon,0.0309,0
41,UK,Mobile,Finance,Evening,0.0875,0
41,USA,Mobile,Gaming,Evening,0.1186,0
40,USA,Mobile,Education,Night,0.0549,0
46,India,Desktop,Gaming,Night,0.1294,0
59,India,Mobile,Education,Morning,0.0566,0
29,UK,Mobile,Finance,Evening,0.1132,1
32,Canada,Desktop,Fashion,Afternoon,0.0311,0
30,USA,Desktop,Finance,Evening,0.0854,0
59,UK,Tablet,Education,Morning,0.0605,0
32,USA,Mobile,Finance,Morning,0.1032,0
41,Australia,Desktop,Travel,Night,0.0357,0
46,UK,Desktop,Finance,Evening,0.0673,0
55,India,Mobile,Education,Night,0.0651,0
28,Canada,Mobile,Fashion,Afternoon,0.0315,0
51,Canada,Mobile,Travel,Evening,0.041,0
61,Australia,Mobile,Education,Afternoon,0.0524,0
61,USA,Desktop,Gaming,Night,0.1357,0
37,Germany,Mobile,Fashion,Night,0.0362,0
36,India,Desktop,Fashion,Afternoon,0.0127,0
65,India,Mobile,Finance,Afternoon,0.093,0
40,USA,Desktop,Gaming,Morning,0.1234,0
56,India,Tablet,Fashion,Evening,0.038,0
48,Germany,Mobile,Gaming,Night,0.152,0
63,Canada,Mobile,Fashion,Evening,0.0314,0
31,USA,Mobile,Gaming,Morning,0.1333,0
42,Canada,Mobile,Travel,Evening,0.0312,0
65,USA,Mobile,Finance,Morning,0.096,1
22,Australia,Mobile,Education,Morning,0.0732,0
50,India,Desktop,Education,Afternoon,0.0403,0
41,USA,Mobile,Travel,Afternoon,0.0335,0
53,Australia,Desktop,Finance,Evening,0.0939,0
54,USA,Mobile,Travel,Night,0.0393,0
28,USA,Mobile,Fashion,Afternoon,0.0205,0
52,UK,Mobile,Gaming,Evening,0.1394,0
37,Australia,Mobile,Education,Morning,0.0619,1
28,USA,Mobile,Fashion,Evening,0.0411,1
52,USA,Mobile,Travel,Afternoon,0.0433,0
42,UK,Mobile,Fashion,Night,0.0413,0
47,USA,Mobile,Finance,Morning,0.099,0
32,India,Tablet,Education,Evening,0.0691,0
23,UK,Desktop,Finance,Afternoon,0.0848,0
22,USA,Desktop,Electronics,Afternoon,0.0131,0
59,India,Mobile,Gaming,Morning,0.1486,0
24,Australia,Desktop,Finance,Afternoon,0.0954,0
55,USA,Mobile,Gaming,Evening,0.1317,0
20,India,Mobile,Gaming,Night,0.1412,0
20,USA,Mobile,Electronics,Morning,0.0369,0
48,USA,Mobile,Fashion,Afternoon,0.0489,0
44,India,Mobile,Education,Morning,0.0604,0
49,USA,Tablet,Finance,Afternoon,0.0612,0
31,Germany,Mobile,Finance,Morning,0.0964,0
21,India,Mobile,Travel,Night,0.0257,0
60,India,Tablet,Education,Night,0.0527,0
34,USA,Mobile,Travel,Morning,0.0263,0
50,USA,Mobile,Fashion,Evening,0.0343,0
43,India,Mobile,Finance,Evening,0.0847,0
37,USA,Mobile,Fashion,Evening,0.0467,0
62,India,Mobile,Electronics,Morning,0.046,0
30,India,Desktop,Travel,Afternoon,0.0335,0
36,USA,Mobile,Fashion,Evening,0.0273,0
32,Canada,Tablet,Finance,Evening,0.1022,0
65,USA,Mobile,Gaming,Afternoon,0.1445,1
43,USA,Desktop,Travel,Afternoon,0.0187,0
40,India,Mobile,Gaming,Evening,0.1511,1
60,Australia,Mobile,Finance,Night,0.0898,0
65,India,Desktop,Fashion,Afternoon,0.0215,0
46,Canada,Mobile,Electronics,Evening,0.0277,0
64,UK,Desktop,Finance,Morning,0.0787,0
55,India,Desktop,Fashion,Night,0.0345,0
31,India,Mobile,Education,Evening,0.0761,0
46,Canada,Mobile,Electronics,Evening,0.0301,0
51,UK,Mobile,Education,Morning,0.055,0
44,India,Tablet,Travel,Night,0.0202,0
39,India,Mobile,Fashion,Afternoon,0.0439,0
39,UK,Mobile,Travel,Night,0.0373,0
47,UK,Desktop,Electronics,Night,0.0117,0
37,India,Mobile,Education,Evening,0.0801,0
49,Canada,Mobile,Travel,Afternoon,0.0298,0
29,USA,Desktop,Travel,Night,0.0118,0
25,USA,Mobile,Gaming,Evening,0.1362,1
32,Canada,Desktop,Finance,Morning,0.0702,0
58,Canada,Mobile,Electronics,Night,0.0406,0
50,USA,Mobile,Gaming,Evening,0.1359,1
25,USA,Mobile,Education,Evening,0.0687,0
58,USA,Mobile,Travel,Morning,0.0423,0
65,USA,Mobile,Education,Night,0.0662,0
57,USA,Mobile,Gaming,Afternoon,0.1139,0
33,India,Mobile,Gaming,Night,0.1379,0
26,UK,Desktop,Gaming,Afternoon,0.1003,0
23,UK,Desktop,Fashion,Afternoon,0.0239,0
41,USA,Mobile,Electronics,Afternoon,0.0355,0
32,India,Desktop,Travel,Night,0.0266,0
35,USA,Tablet,Electronics,Night,0.0102,0
36,India,Mobile,Electronics,Night,0.043,0
18,India,Desktop,Fashion,Afternoon,0.0294,0
29,Australia,Mobile,Electronics,Morning,0.0224,0
27,Germany,Mobile,Fashion,Afternoon,0.0201,0
34,Germany,Mobile,Finance,Morning,0.0731,0
31,India,Mobile,Finance,Evening,0.1019,0
44,India,Desktop,Finance,Night,0.0839,0
20,USA,Tablet,Finance,Afternoon,0.0932,0
63,India,Desktop,Travel,Afternoon,0.0129,0
26,Australia,Desktop,Finance,Night,0.0776,0
45,USA,Mobile,Electronics,Evening,0.03,0
62,UK,Mobile,Finance,Morning,0.0801,0
25,India,Mobile,Electronics,Evening,0.0499,0
57,Australia,Mobile,Fashion,Night,0.034,0
60,UK,Mobile,Gaming,Evening,0.1258,0
42,USA,Tablet,Finance,Morning,0.0994,0
63,USA,Mobile,Finance,Afternoon,0.1089,0
42,India,Desktop,Fashion,Night,0.0383,0
47,India,Desktop,Finance,Night,0.0674,0
25,USA,Desktop,Fashion,Night,0.0135,0
35,Australia,Mobile,Education,Afternoon,0.0555,0
47,India,Mobile,Education,Morning,0.0704,0
47,Germany,Tablet,Electronics,Morning,0.0224,0
22,Germany,Mobile,Electronics,Evening,0.0329,0
41,Canada,Mobile,Finance,Morning,0.0964,0
34,UK,Mobile,Education,Afternoon,0.0725,0
44,USA,Mobile,Education,Morning,0.0779,0
42,Canada,Mobile,Travel,Night,0.0349,0
49,Canada,Mobile,Travel,Morning,0.0225,0
31,India,Mobile,Gaming,Night,0.1302,0
30,USA,Mobile,Electronics,Afternoon,0.0252,0
42,Germany,Desktop,Finance,Afternoon,0.0871,0
39,Canada,Desktop,Gaming,Afternoon,0.1109,0
26,Australia,Desktop,Education,Afternoon,0.0531,0
57,USA,Tablet,Education,Morning,0.0556,0
43,Germany,Mobile,Gaming,Morning,0.124,1
26,India,Mobile,Travel,Morning,0.0346,0
39,Australia,Mobile,Fashion,Afternoon,0.0313,0
63,USA,Tablet,Fashion,Evening,0.0449,0
39,Canada,Mobile,Fashion,Morning,0.0362,0
53,India,Mobile,Gaming,Evening,0.1559,0
58,USA,Desktop,Finance,Afternoon,0.0978,0
54,UK,Desktop,Education,Afternoon,0.0613,0
39,India,Mobile,Travel,Morning,0.0419,0
25,UK,Tablet,Finance,Evening,0.0818,0
61,Australia,Mobile,Travel,Night,0.0213,0
19,UK,Mobile,Education,Evening,0.0765,0
35,Australia,Mobile,Finance,Night,0.0963,0
30,USA,Mobile,Travel,Afternoon,0.0304,0
25,UK,Mobile,Electronics,Night,0.0411,0
65,USA,Desktop,Fashion,Afternoon,0.0178,0
26,India,Mobile,Gaming,Afternoon,0.1217,0
20,India,Mobile,Education,Morning,0.0728,0
29,UK,Mobile,Electronics,Afternoon,0.0252,0
55,India,Mobile,Fashion,Morning,0.0376,0
18,Germany,Mobile,Education,Morning,0.0606,0
22,USA,Desktop,Finance,Night,0.086,0
31,UK,Mobile,Finance,Morning,0.1077,0
40,Germany,Mobile,Education,Afternoon,0.0577,0
64,UK,Mobile,Fashion,Afternoon,0.0482,0
38,India,Desktop,Travel,Night,0.0311,0
59,Canada,Mobile,Finance,Evening,0.0909,1
37,Australia,Mobile,Finance,Morning,0.0864,0
63,UK,Mobile,Finance,Morning,0.1051,0
53,Australia,Desktop,Fashion,Evening,0.0288,0
48,USA,Mobile,Electronics,Evening,0.0257,0
59,Canada,Mobile,Gaming,Night,0.1388,0
58,UK,Mobile,Travel,Night,0.033,0
62,USA,Desktop,Electronics,Afternoon,0.011,0
35,India,Mobile,Education,Night,0.0605,0
51,UK,Mobile,Electronics,Morning,0.0273,0
31,India,Mobile,Education,Evening,0.0795,0
38,USA,Mobile,Fashion,Afternoon,0.022,0
37,UK,Mobile,Travel,Morning,0.0404,0
40,USA,Mobile,Finance,Morning,0.0884,0
52,USA,Desktop,Finance,Morning,0.0818,0
64,India,Mobile,Travel,Morning,0.0423,0
65,Australia,Mobile,Education,Evening,0.0815,1
54,India,Mobile,Travel,Evening,0.0497,0
56,USA,Mobile,Gaming,Afternoon,0.1105,0
27,India,Desktop,Education,Night,0.0563,0
35,UK,Desktop,Travel,Night,0.0323,0
57,India,Mobile,Travel,Night,0.0333,0
40,UK,Desktop,Electronics,Evening,0.0449,0
43,Australia,Mobile,Education,Night,0.0794,0
61,India,Mobile,Travel,Afternoon,0.0271,0
31,India,Mobile,Education,Afternoon,0.0637,0
54,USA,Desktop,Gaming,Morning,0.1004,0
63,UK,Mobile,Finance,Morning,0.0834,0
65,USA,Tablet,Education,Morning,0.0685,0
63,Germany,Desktop,Travel,Evening,0.0255,0
36,India,Mobile,Electronics,Night,0.0308,0
22,India,Mobile,Electronics,Afternoon,0.0368,0
59,Australia,Mobile,Finance,Morning,0.0814,0
57,USA,Mobile,Education,Evening,0.0656,0
37,India,Mobile,Education,Morning,0.0565,0
56,India,Mobile,Gaming,Night,0.1414,0
36,Germany,Desktop,Gaming,Evening,0.1474,0
61,India,Desktop,Travel,Night,0.0131,0
32,Germany,Mobile,Travel,Morning,0.0394,0
64,Germany,Tablet,Education,Night,0.0507,0
59,Australia,Mobile,Fashion,Night,0.0428,0
42,India,Desktop,Gaming,Night,0.1024,0
62,India,Mobile,Fashion,Evening,0.0277,0
65,India,Mobile,Travel,Evening,0.0325,0
52,USA,Mobile,Travel,Morning,0.0403,0
62,India,Desktop,Travel,Afternoon,0.0268,0
42,USA,Mobile,Finance,Evening,0.1042,0
53,India,Mobile,Finance,Night,0.1051,0
22,USA,Desktop,Education,Morning,0.0523,0
55,USA,Desktop,Fashion,Evening,0.0305,0
18,India,Mobile,Travel,Afternoon,0.0246,0
51,Canada,Tablet,Finance,Evening,0.0964,0
63,India,Mobile,Electronics,Afternoon,0.0373,0
26,India,Mobile,Finance,Evening,0.1116,1
28,UK,Desktop,Education,Evening,0.0696,1
47,Canada,Desktop,Gaming,Afternoon,0.1196,0
23,USA,Desktop,Gaming,Afternoon,0.1159,0
31,UK,Mobile,Electronics,Afternoon,0.0267,0
48,India,Desktop,Education,Afternoon,0.041,0
46,Canada,Desktop,Gaming,Morning,0.1138,0
35,India,Desktop,Fashion,Night,0.0173,0
19,USA,Desktop,Travel,Morning,0.0386,0
59,Canada,Desktop,Electronics,Afternoon,0.0356,0
49,Australia,Mobile,Electronics,Night,0.0373,0
61,Germany,Mobile,Electronics,Afternoon,0.0247,0
35,USA,Mobile,Fashion,Evening,0.0359,0
52,India,Mobile,Electronics,Afternoon,0.0261,0
22,Australia,Desktop,Electronics,Afternoon,0.0243,0
54,USA,Mobile,Gaming,Afternoon,0.1234,1
59,USA,Mobile,Finance,Afternoon,0.1075,1
28,Australia,Mobile,Finance,Night,0.0803,0
18,UK,Desktop,Finance,Afternoon,0.081,0
34,Canada,Desktop,Travel,Morning,0.0127,0
51,UK,Desktop,Fashion,Evening,0.0207,0
39,UK,Mobile,Fashion,Afternoon,0.0376,0
56,Canada,Mobile,Travel,Afternoon,0.0338,0
18,USA,Mobile,Education,Night,0.06,0
18,Canada,Mobile,Finance,Evening,0.0798,0
26,India,Mobile,Fashion,Evening,0.0492,0
22,Australia,Mobile,Gaming,Night,0.1509,1
35,USA,Desktop,Gaming,Afternoon,0.1074,0
32,India,Mobile,Gaming,Afternoon,0.1154,0
57,India,Tablet,Electronics,Morning,0.0384,0
59,USA,Mobile,Gaming,Morning,0.1265,0
29,Australia,Mobile,Fashion,Night,0.0488,0
56,USA,Tablet,Electronics,Night,0.0137,0
47,USA,Desktop,Fashion,Evening,0.0328,0
60,Germany,Desktop,Education,Night,0.0663,0
59,India,Mobile,Fashion,Night,0.035,0
19,Canada,Tablet,Gaming,Night,0.1364,0
26,India,Mobile,Travel,Evening,0.0398,0
46,India,Mobile,Gaming,Afternoon,0.1535,0
34,Australia,Desktop,Education,Morning,0.0601,0
25,Germany,Mobile,Finance,Evening,0.1076,0
22,India,Desktop,Electronics,Afternoon,0.0255,0
19,USA,Mobile,Gaming,Afternoon,0.1323,0
57,Canada,Mobile,Travel,Afternoon,0.0267,0
28,USA,Desktop,Education,Morning,0.0476,0
31,Germany,Desktop,Fashion,Evening,0.0402,0
39,India,Desktop,Finance,Night,0.0846,0
18,USA,Mobile,Travel,Morning,0.0317,0
60,India,Desktop,Education,Morning,0.0654,1
48,India,Desktop,Fashion,Morning,0.0157,0
63,USA,Tablet,Travel,Afternoon,0.0106,0
31,India,Desktop,Education,Evening,0.0735,0
29,Germany,Tablet,Education,Morning,0.0537,0
28,Australia,Mobile,Finance,Evening,0.0788,0
47,Canada,Desktop,Gaming,Evening,0.1515,1
57,India,Mobile,Fashion,Morning,0.0434,0
28,UK,Mobile,Electronics,Afternoon,0.0233,0
60,Germany,Mobile,Electronics,Morning,0.0291,0
36,India,Desktop,Electronics,Night,0.0277,1
62,India,Tablet,Gaming,Afternoon,0.1378,0
22,India,Mobile,Travel,Night,0.0325,0
41,UK,Mobile,Travel,Evening,0.0365,0
41,UK,Desktop,Electronics,Afternoon,0.0211,0
48,UK,Mobile,Fashion,Morning,0.0318,0
46,India,Mobile,Education,Night,0.0581,0
45,India,Mobile,Electronics,Night,0.0288,0
41,India,Tablet,Gaming,Afternoon,0.1059,0
52,India,Tablet,Electronics,Night,0.0111,0
53,UK,Mobile,Travel,Evening,0.0493,0
38,Canada,Tablet,Travel,Morning,0.0244,0
49,Canada,Mobile,Travel,Evening,0.0498,1
45,UK,Desktop,Finance,Night,0.071,0
38,India,Tablet,Electronics,Afternoon,0.033,0
60,Australia,Mobile,Gaming,Evening,0.1325,0
41,USA,Mobile,Travel,Night,0.0265,0
30,UK,Desktop,Education,Night,0.0465,0
61,India,Mobile,Electronics,Morning,0.0327,0
54,Germany,Mobile,Education,Morning,0.0657,0
28,UK,Mobile,Travel,Afternoon,0.0425,1
53,USA,Desktop,Electronics,Night,0.0152,0
63,USA,Mobile,Electronics,Evening,0.0415,0
63,India,Mobile,Gaming,Night,0.1328,0
53,India,Desktop,Education,Evening,0.0479,1
47,India,Desktop,Gaming,Afternoon,0.141,0
23,USA,Desktop,Fashion,Morning,0.0249,0
34,USA,Mobile,Finance,Afternoon,0.1002,0
36,UK,Tablet,Electronics,Afternoon,0.0159,0
45,UK,Mobile,Finance,Night,0.1029,0
19,Germany,Desktop,Finance,Evening,0.0738,1
19,India,Mobile,Electronics,Night,0.0321,0
65,Australia,Desktop,Travel,Afternoon,0.0101,0
61,Canada,Mobile,Travel,Morning,0.0407,0
56,Canada,Mobile,Travel,Morning,0.0414,0
25,Canada,Mobile,Education,Evening,0.059,0
18,USA,Mobile,Gaming,Morning,0.1409,0
50,Australia,Desktop,Finance,Night,0.0827,0
40,USA,Mobile,Travel,Afternoon,0.023,0
62,USA,Mobile,Finance,Afternoon,0.0774,0
34,UK,Desktop,Education,Evening,0.0592,0
29,USA,Desktop,Fashion,Morning,0.0135,0
22,USA,Desktop,Gaming,Morning,0.1276,0
19,India,Mobile,Electronics,Afternoon,0.0213,0
26,India,Mobile,Finance,Morning,0.0862,0
23,India,Mobile,Travel,Afternoon,0.0322,0
23,UK,Mobile,Education,Evening,0.0562,0
46,India,Tablet,Finance,Morning,0.0714,0
54,USA,Tablet,Travel,Evening,0.0331,0
19,USA,Mobile,Travel,Night,0.0485,0
47,Canada,Mobile,Finance,Evening,0.0981,0
29,UK,Tablet,Gaming,Morning,0.1038,0
55,UK,Desktop,Fashion,Night,0.0227,0
54,India,Mobile,Education,Evening,0.0672,0
50,UK,Mobile,Travel,Night,0.0448,0
55,India,Mobile,Gaming,Night,0.1527,0
48,India,Mobile,Fashion,Afternoon,0.0475,0
45,USA,Desktop,Fashion,Afternoon,0.0162,0
59,India,Mobile,Education,Evening,0.0773,0
21,Germany,Mobile,Education,Evening,0.0843,0
64,Australia,Mobile,Education,Morning,0.0552,0
54,USA,Mobile,Finance,Afternoon,0.0732,0
51,UK,Desktop,Gaming,Afternoon,0.1294,0
18,Germany,Mobile,Travel,Morning,0.0207,0
48,India,Mobile,Fashion,Afternoon,0.021,0
36,Germany,Mobile,Gaming,Evening,0.1582,0
34,India,Mobile,Education,Night,0.0701,0
19,India,Mobile,Education,Morning,0.0762,1
33,USA,Mobile,Travel,Evening,0.0372,0
25,India,Desktop,Education,Night,0.0416,0
65,India,Mobile,Finance,Night,0.0936,0
56,India,Mobile,Travel,Night,0.0484,0
63,Canada,Mobile,Fashion,Night,0.0454,0
33,UK,Mobile,Finance,Night,0.0932,0
55,USA,Tablet,Travel,Afternoon,0.0393,0
27,USA,Mobile,Gaming,Night,0.1439,0
65,UK,Tablet,Finance,Evening,0.08,1
46,Australia,Tablet,Gaming,Afternoon,0.1197,0
62,India,Mobile,Finance,Night,0.0963,0
56,UK,Mobile,Travel,Morning,0.0494,0
28,India,Desktop,Education,Afternoon,0.0438,0
40,Australia,Mobile,Education,Evening,0.0566,0
25,Australia,Tablet,Gaming,Evening,0.1354,0
50,USA,Mobile,Electronics,Night,0.0277,0
31,India,Desktop,Fashion,Morning,0.0133,0
40,UK,Tablet,Gaming,Evening,0.1219,0
33,USA,Desktop,Finance,Morning,0.0965,0
45,USA,Desktop,Electronics,Night,0.0358,0
63,Canada,Mobile,Fashion,Morning,0.0345,0
46,India,Mobile,Education,Evening,0.0749,0
44,Germany,Desktop,Electronics,Morning,0.0163,0
18,USA,Desktop,Electronics,Morning,0.03,0
31,UK,Mobile,Finance,Evening,0.0764,0
29,USA,Mobile,Finance,Morning,0.0884,0
61,Canada,Desktop,Finance,Afternoon,0.0754,0
39,Canada,Mobile,Fashion,Evening,0.0288,0
20,USA,Mobile,Travel,Evening,0.0497,0
38,India,Mobile,Fashion,Night,0.0256,0
33,USA,Mobile,Electronics,Night,0.0399,0
18,USA,Mobile,Education,Morning,0.0765,0
25,Canada,Mobile,Fashion,Morning,0.0302,0
39,India,Mobile,Education,Afternoon,0.0771,0
65,India,Mobile,Education,Evening,0.0753,0
28,UK,Desktop,Fashion,Evening,0.0431,0
33,Germany,Mobile,Electronics,Afternoon,0.0287,0
21,Canada,Mobile,Electronics,Evening,0.0473,0
44,Canada,Mobile,Fashion,Night,0.0389,0
26,Canada,Mobile,Travel,Morning,0.041,0
65,Germany,Mobile,Electronics,Afternoon,0.0424,0
23,Germany,Mobile,Electronics,Afternoon,0.0491,0
35,Australia,Mobile,Electronics,Afternoon,0.0497,0
46,UK,Mobile,Electronics,Night,0.0495,0
58,USA,Desktop,Travel,Morning,0.0334,0
26,India,Mobile,Fashion,Evening,0.0324,0
36,India,Mobile,Travel,Afternoon,0.026,0
24,Canada,Desktop,Fashion,Morning,0.021,0
20,India,Tablet,Electronics,Evening,0.0151,0
20,USA,Desktop,Electronics,Morning,0.028,0
37,India,Desktop,Travel,Morning,0.0159,0
31,USA,Mobile,Education,Evening,0.0586,0
46,India,Desktop,Travel,Night,0.033,0
62,Canada,Desktop,Gaming,Evening,0.1263,0
20,India,Desktop,Education,Morning,0.0577,0
31,Germany,Mobile,Education,Night,0.0798,0
23,UK,Mobile,Education,Afternoon,0.0643,0
40,India,Mobile,Gaming,Evening,0.1539,0
61,USA,Mobile,Travel,Evening,0.0309,1
63,USA,Desktop,Fashion,Afternoon,0.013,0
29,Canada,Mobile,Electronics,Afternoon,0.0359,0
53,India,Mobile,Electronics,Afternoon,0.0394,0
39,India,Desktop,Education,Evening,0.0648,1
33,Germany,Mobile,Electronics,Night,0.0458,0
33,Canada,Mobile,Finance,Night,0.1055,0
39,USA,Desktop,Electronics,Evening,0.0275,0
35,India,Mobile,Fashion,Morning,0.0205,0
35,Australia,Tablet,Electronics,Evening,0.04,0
62,India,Desktop,Electronics,Night,0.0266,0
55,India,Desktop,Electronics,Evening,0.0197,0
37,USA,Mobile,Electronics,Night,0.0263,0
39,Australia,Mobile,Fashion,Evening,0.0292,0
42,India,Mobile,Education,Afternoon,0.0713,0
24,Germany,Mobile,Gaming,Afternoon,0.153,0
35,UK,Mobile,Travel,Afternoon,0.0317,0
43,Australia,Desktop,Gaming,Evening,0.126,1
21,India,Desktop,Electronics,Afternoon,0.0322,0
36,USA,Mobile,Education,Night,0.0503,0
24,UK,Mobile,Fashion,Afternoon,0.027,0
63,USA,Desktop,Finance,Night,0.0738,0
39,USA,Desktop,Education,Night,0.0498,1
59,Australia,Mobile,Finance,Evening,0.0818,0
43,India,Mobile,Finance,Evening,0.0952,1
29,USA,Desktop,Education,Morning,0.0621,0
34,Canada,Tablet,Electronics,Morning,0.0305,0
23,Australia,Desktop,Education,Night,0.0508,0
